size,demand,cost,location,use_type,roi,risk_score,tax_saving,demand_forecast,material_cost,land_score,investor_score,recommendation_score
2269,1.0,310990,Chicago,Industrial,15.37,0.18007518670273426,11.646809510878573,1.0,199739.61,5.041702371390518,73.7415739802909,0.8816699253189064
1481,1.0,229077,Denver,Residential,12.63,0.2536187302597715,15.571904826942992,0.7929149992067209,142858.52,7.314784095830098,60.19192035473315,0.74201850757878
1904,0.8812549345889713,229017,Chicago,Residential,11.07,0.365293911421978,9.360127582368348,0.8882652669537014,198080.16,6.593103266671451,53.01114566827514,0.7198885422126895
1562,0.8536093788717193,309277,Seattle,Residential,11.1,0.03942832510822815,16.76983502086309,0.8564048455576548,134975.14,6.901104300421598,52.18400281691064,0.8377906081797708
1308,0.7888790423801775,275503,New York,Mixed-use,10.8,0.1947142076190782,10.451003135821649,0.800718975729142,115658.72,4.280930603467654,45.97880216156239,0.7504019072440256
2463,0.8167541614249956,292795,New York,Mixed-use,13.48,0.028129917194039924,12.78307100440643,0.8894959322673475,224909.94,8.564325391897952,64.27006233306054,0.879346406029323
2954,0.6173221425507199,322613,Chicago,Mixed-use,11.25,0.07293366766449352,15.596161006124671,0.6234382689076173,296524.09,6.592061950245403,59.45972300493502,0.7327018404972496
1300,0.5772701674866538,225151,Seattle,Industrial,8.8,0.11862886414735457,16.402832070519594,0.5318742242545523,130561.85,7.663419516703074,48.55796389621185,0.6532981440428791
2281,0.6994938313883572,204082,San Francisco,Residential,12.22,0.1637881470175624,17.393159388782813,0.6338315555694788,256776.23,5.223700174321941,63.42918865834777,0.7102173634207666
1674,0.6744723066212607,168613,Denver,Residential,9.7,0.23621967043945774,11.080361959460738,0.8043066829360839,184341.56,7.964581636762901,47.01405008250985,0.7242348049986504
1756,0.6320157926009087,188094,Denver,Mixed-use,9.42,0.2327017025956657,14.074641620963476,0.736120990356489,204660.79,5.156115428625098,42.285062704660405,0.6955677151043294
1703,0.8044581171185072,471182,Austin,Residential,11.42,0.2211459684951841,18.278998505952373,1.0,192977.27,4.216487509617839,53.2957554252451,0.8257416126019264
1568,0.8432957812855766,343350,Seattle,Residential,9.81,0.3726563620776261,14.075364101951608,0.8151969384173167,141363.2,9.54368484711724,42.94458014880419,0.6751162305358762
2024,0.7132610329437771,148669,Austin,Commercial,11.62,0.17765064608181064,15.882823353613388,0.6494397322133139,188741.79,1.254668957316861,53.28639952597653,0.7049156344526013
1584,0.9216295121582893,150815,Chicago,Residential,12.23,0.21810344388550174,15.487317775332205,0.9669462017883393,158426.82,10.0,61.233835924817356,0.8218371031611351
2135,0.5287466328799741,286139,Austin,Commercial,9.57,0.31552443145992026,18.903711453873477,0.5716482820662796,172018.75,7.4034803983673125,33.27566397208637,0.5981495402425437
1974,0.6709510811080422,291044,New York,Residential,9.87,0.15366218924228986,13.602272417473138,0.7345865889963206,229292.1,5.370382203233187,38.93813720851217,0.7310697599016123
1880,0.5924766519095792,291166,Denver,Industrial,8.79,0.1319716188516645,10.830153213890894,0.6771897396452157,153734.68,6.652151693682678,33.03792085769663,0.7059872483174204
1546,0.420019507439041,230878,Austin,Mixed-use,8.19,0.1732595587412267,12.096384329592304,0.48268686864937504,143619.77,7.404662914459037,33.473852092134585,0.6056709239632594
1711,0.6875978971235951,240590,New York,Commercial,8.82,0.5620574186586472,15.566531939950565,0.7951010577219155,175834.32,5.335099643475296,39.58980857761119,0.5814174556253073
2377,0.6817378737425074,274590,Seattle,Mixed-use,10.99,0.29488357110385327,10.291377761009828,0.8025384048010561,239396.36,10.0,43.107546883831745,0.7129619334788811
2250,0.9270174614863196,256441,Austin,Commercial,13.41,0.12043665225719907,13.366758044797583,1.0,238901.39,8.951128972300006,58.880567301155104,0.8859253390971203
1511,0.7946217526832166,83552,Chicago,Commercial,12.17,0.07393900683946696,15.226249178922593,0.5684879576613969,152763.32,10.0,55.24438304310279,0.7195195803287721
2049,0.5463719763506192,232765,Chicago,Commercial,10.74,0.35274048440049044,12.700223686069776,0.5696100666077132,182688.96,3.557117427406781,52.182758526915904,0.5941478328828892
2375,0.9781138849501282,186144,Chicago,Industrial,14.16,0.1899153714429389,15.980559743260002,0.8857928660956736,209102.43,6.430610174039601,74.17813189873382,0.8199509978610939
1165,0.8831550543288029,263140,Denver,Residential,10.03,0.4289089703297658,17.173235287044854,0.9886998308990061,135477.71,3.225975232334019,46.647100320813564,0.7242163442276961
2271,0.7873146555202923,473894,Austin,Commercial,10.05,0.5043855261636115,16.36472579985802,0.5590844860103633,205658.74,3.8170553233987707,45.547502198338236,0.5223795839387008
1668,0.6660273851725251,277561,Seattle,Industrial,9.15,0.26322239777365686,10.357485119843318,0.8129499129458494,152186.8,5.34746506546424,48.74506266876747,0.7113910060688772
2285,0.556084114491478,226485,Austin,Commercial,9.41,0.21829574803133464,15.237546562708882,0.4696141430547127,220543.89,5.383642998686561,33.70159248628655,0.5946273580093513
1618,0.644168983589342,319135,Denver,Residential,8.95,0.2693908411623686,15.472326920516249,0.5347826195911887,138464.45,6.739807400428678,33.23774361120483,0.595656711371528
1097,0.8633122929556278,286201,New York,Commercial,12.56,0.1057077608228188,13.857209645362524,0.8989372250253853,110019.13,5.778683765819457,57.182168981813874,0.8428917856810266
1186,0.9826879458901914,281507,Denver,Industrial,13.99,0.18662210918192718,15.939933038569116,0.9453608701571061,126429.11,7.599949125020352,66.73619914477241,0.8433955043900717
2024,0.9314865292408283,295513,Chicago,Residential,14.38,0.1545896902966359,15.83227372723682,1.0,225554.6,6.637810083506431,69.31064642619938,0.8819641238813457
2129,0.6266725867320588,404240,New York,Industrial,11.56,0.09859590937443159,14.727374289411099,0.7629759014448184,230907.44,9.295066297787033,56.40852515407019,0.7813519968281547
1547,0.5320573850066483,165183,Chicago,Residential,8.96,0.0889605572329572,11.98718496596004,0.4809739147588407,132895.71,7.657607120253571,47.19188502996353,0.6464053430103535
2319,0.7211329370366806,285522,San Francisco,Residential,12.2,0.5005148201804256,14.920137143099602,0.825381433057261,227824.79,3.6420788400177235,41.400470953636656,0.6519466451507342
1169,0.4347340951655722,180521,Denver,Mixed-use,7.07,0.11525513070746211,20.600792783023238,0.380205405135297,95324.29,5.709024010645415,32.343237491439076,0.576680109771134
1966,0.7484751571277172,291663,Denver,Mixed-use,11.44,0.5139897438751573,13.823078912952923,0.693083694586116,158679.63,5.84397811705083,48.248251137060755,0.5860375802843836
1394,0.6778596120551996,181098,Seattle,Mixed-use,9.95,0.28760484612626586,18.14191637452802,0.7492780878614925,136061.67,6.879809487541827,42.370373738436676,0.6841692966940908
1674,0.6300945247197636,218697,Austin,Residential,8.86,0.3000174266614449,15.116571061702864,0.7756786337666789,150858.23,8.150558191670946,39.24533356883647,0.6788644828420937
2023,0.46079453990998065,227868,New York,Commercial,6.52,0.15473833632078493,12.597813073990924,0.4166872881287657,217137.56,6.565208357434238,34.61628898703014,0.5699795807231923
1569,0.7770400159854575,323186,New York,Industrial,10.19,0.26778049084962896,14.11020990534186,0.7405471386352431,170973.35,7.156323812572086,45.905499432959246,0.6910066591142457
1807,0.6200948740507133,318884,Seattle,Industrial,9.42,0.5784444840100174,14.949388878875695,0.6502153459598854,209279.78,3.73154601976273,46.22003502225938,0.5229083447799472
2503,0.5245124746434567,156571,Seattle,Industrial,9.76,0.6112123152437525,16.965634398836716,0.4351134271964969,276399.53,5.081596671231161,41.33018986433769,0.4271604447810978
1711,0.26916066800775257,254120,Austin,Mixed-use,3.75,0.17275051871881564,22.140136346457986,0.42570170699037785,140181.83,2.1757559742123007,16.625622322960982,0.5386804753086248
2417,0.6958727642424045,196781,Chicago,Residential,11.23,0.11750328478988527,15.16399381804282,0.605517503386241,229288.51,6.8838986631397985,56.318584751525044,0.7075056874385424
1435,0.9658377395004616,155612,Austin,Mixed-use,12.99,0.26446654572420614,11.30742230612533,0.902518362946862,130471.54,7.682995812437883,63.37726078512411,0.7851207268890624
2264,0.9491888821821804,233723,Denver,Commercial,13.93,0.4442736864207381,10.036267796165447,1.0,216088.15,3.362032600069009,69.1916359394305,0.7615905254317048
2720,0.6314355615120592,226863,Chicago,Residential,11.47,0.4885001616515699,13.734646292015201,0.6528944044009094,235016.23,6.316895742338338,53.45144214851801,0.5804576970997358
764,0.6096681909457329,432003,San Francisco,Industrial,7.14,0.5707501224127591,11.615736300050138,0.8040265338276935,64105.84,5.795444265479031,26.85602632782623,0.5647105645659738
1601,0.7703161384112536,282471,Austin,Mixed-use,10.0,0.3517280676555941,16.673718892617792,0.7483883863428069,161443.85,9.376879747014778,39.322170114959576,0.6586641274748851
2288,0.5502421841217562,146678,Seattle,Mixed-use,10.66,0.07789253918056706,16.695767170519247,0.8021940661089918,248969.3,4.211259758914629,53.81678714540272,0.79632061077137
1898,0.7452687849729198,207641,Chicago,Commercial,12.2,0.3406135277226437,14.562073703076939,0.8068337830225346,205129.08,7.836314830976147,57.0824041125183,0.7084881021199564
2185,0.8149120417577035,326603,Austin,Commercial,12.11,0.14740390947170776,16.97215931369881,0.7396684464965119,214212.53,8.28614478742334,61.49118652072823,0.7580058148099216
1698,0.8840399835826461,406633,New York,Mixed-use,12.07,0.35337540467323236,15.194278043307605,0.807256221715177,171313.19,5.610097420164266,49.61299507237491,0.702252326816778
2043,0.6849768885280071,131051,San Francisco,Commercial,11.95,0.030453098608795415,20.602721386105067,0.5392560974478982,205634.38,6.584993862590677,62.83129536638582,0.723021199535641
1922,0.6694489374734551,109005,Denver,Industrial,9.59,0.11885037114608633,16.878374839065103,0.5346674428725146,206927.93,8.154913919491449,49.575552776577545,0.6622268286905714
2583,0.5683026119865158,390322,New York,Commercial,10.23,0.2886257745293543,17.68685122844481,0.5023494535415796,211591.63,3.8009938653162183,39.328154488772306,0.5877894716048901
2127,0.575967946894021,279221,New York,Commercial,8.27,0.20312604607892168,10.655617767539285,0.47680810293570913,230557.96,5.145699291635559,31.28032229800562,0.592172822742715
2168,0.6660281662147709,184878,San Francisco,Mixed-use,9.99,0.3421363710750839,11.486293658312285,0.4082350469873217,223928.46,6.372477421556088,48.6973494224629,0.5263394703648951
1794,0.7551048260224267,290097,Denver,Mixed-use,10.8,0.4593497924310248,16.43651527831342,0.8392569252105198,157736.28,10.0,40.53716659486295,0.6599628531117979
1756,0.8370376939349874,52318,Seattle,Residential,10.57,0.45293068194226943,10.35232947538101,0.9145714660255928,143925.89,5.200458307890404,51.48006277062971,0.6903563136333294
1783,0.5795231573979482,250253,Chicago,Residential,8.85,0.44458776847730236,13.126572471374693,0.6103608450955266,150380.2,5.46269095814688,33.96355545323265,0.5548092306472897
2197,0.9239032853439282,274586,Denver,Mixed-use,14.36,0.06197611409671978,18.538237839265165,0.8104066436486524,221869.88,9.094176841441204,72.48482695690417,0.842972211820773
1789,0.6593314598436146,319320,Austin,Commercial,7.65,0.2245958558619166,13.062432600883614,0.8240106707191459,197391.71,7.325958076190043,35.439564024398216,0.7162659259428918
2144,0.6967949058477345,173957,New York,Commercial,12.15,0.22592669717726407,11.370801881138668,0.6789780968180773,200220.21,10.0,52.659118083199715,0.7027205598563254
3037,0.5879182481278264,256426,Austin,Residential,10.14,0.3696090114908352,17.002629933917444,0.5045949675793501,289015.97,8.186490707380127,50.26010142033412,0.555394382435406
2435,0.33636396095905874,180593,Seattle,Residential,7.4,0.3823726476721543,21.220596738122538,0.3596225741933912,285785.86,5.70798708619834,27.962668052229606,0.4648999706084948
1836,0.8326068094541574,269153,Austin,Residential,11.15,0.2620470969660386,12.574064529412386,0.8501307266090283,162523.68,5.423487460012374,50.803002164125886,0.746733451857196
2600,0.810526584563865,182849,Denver,Industrial,13.72,0.08740210684044285,18.67207739442851,0.5602515462400719,218789.94,4.350811201390634,56.94112984248861,0.7263397757598516
1795,0.657800866432268,219392,Austin,Industrial,10.81,0.16918990042498394,12.200475100306384,0.654706328946879,168256.85,3.3899508287385953,43.98424953726021,0.7023065714087581
980,0.7100486075837308,175313,Seattle,Residential,9.92,0.490605153962517,14.66259665667896,0.7221025101307015,107640.15,6.681631249945441,45.42354084357946,0.5917989424672738
1495,0.7773908826556148,298835,Seattle,Commercial,10.32,0.25729342988194714,14.792601180896561,0.7395167652511998,157039.42,7.253888327206358,46.42646972990308,0.696089334147701
1064,0.46561812146701853,314383,Seattle,Residential,5.31,0.39680571077072413,12.654054779754102,0.33347263536890026,102816.25,7.494802389831809,15.686053743391925,0.4277667698392705
1824,0.6206420983980557,232403,Denver,Industrial,9.26,0.2231321782670057,17.626185934644415,0.49144263756416895,216308.34,5.753045434256791,38.98988864416469,0.5999241837188654
2009,0.819139701943274,252867,Seattle,Commercial,12.57,0.3841620840494814,10.380837268427683,0.870546245025172,219784.31,9.86022940431386,57.909693197345355,0.7202536643902763
2838,0.5118565865246125,141355,New York,Industrial,10.86,0.6702247864514175,15.585142830477237,0.5880166848186319,234062.51,3.283109962740545,47.197359711290865,0.4757167593468858
2163,0.7440336898249944,227524,Seattle,Commercial,11.95,0.6254564750179713,18.222493734578784,0.6992327403352713,237465.51,3.056661312250063,44.4322136872971,0.5490105061269199
1890,0.4965127293064892,246234,Austin,Industrial,6.59,0.07741995359793305,17.37649040773261,0.5347445025107648,153017.31,4.360756810915349,36.88090991646739,0.6488298195651326
2414,0.7699644973650289,446559,Chicago,Commercial,11.01,0.2798727192762045,16.473645182356975,0.7241726718556444,255915.22,6.011908039756363,48.6521673002845,0.687819981031776
894,0.6946537776553774,166602,Austin,Commercial,8.36,0.36124238442404194,19.755898179604014,0.609329877381064,79046.87,3.805767786023711,37.07840009420671,0.5828349971828088
2117,0.45773022761417353,359813,Chicago,Commercial,7.89,0.16217935797405736,14.341147898757944,0.4791799162230392,228334.73,8.693877724211273,27.33121854854469,0.6057002232995927
2385,0.8747109031685757,324764,Austin,Commercial,12.08,0.05447111958306618,10.425821554149827,0.7598014029432238,220352.97,4.52206921355457,51.292192199423155,0.8029321133440631
1260,0.5898112634802926,271047,Denver,Mixed-use,8.27,0.12943528033783833,15.405620656715861,0.7791896724634975,144799.52,4.164920377520533,42.86172313503779,0.7426017568502636
2571,0.5784621344478428,381896,Austin,Industrial,9.03,0.31913447474041057,14.622713068335928,0.4347107631647056,240328.22,8.110157852539295,40.142025206534704,0.536530515369718
2169,0.7300853795846414,277907,Denver,Industrial,9.11,0.46220401531460165,8.652538286880414,0.7584681160075676,227284.81,6.4148716095610805,38.32430568549868,0.6096056402771863
1792,0.8722956024143073,279186,Denver,Mixed-use,12.99,0.4783625775331138,11.624696218474838,0.8873195356702722,163855.29,7.569402498573529,49.98890320201715,0.6934827832548635
2316,0.5476267271532405,246015,Seattle,Commercial,9.18,0.4306554693184181,11.242121891049138,0.5537742952254772,270251.4,5.90481647976604,35.17571598703924,0.5410475303628236
3135,0.7092519774771957,341767,New York,Commercial,13.3,0.5197647487102666,12.556401223461453,0.8575913170795386,348736.9,6.54350652952005,47.74346508154478,0.6681306273477088
2090,0.7643224750495858,332235,Chicago,Industrial,9.33,0.13092151915516065,13.946477207703921,0.4957013482949952,187540.12,3.1329010954592236,39.794328692399624,0.6392119316559338
2124,0.8039658410894716,203074,Seattle,Mixed-use,11.88,0.24956671352526147,14.061378116386823,0.8451390516383623,250529.77,5.7043194777416835,54.294356048863385,0.7570289352452404
1770,0.7264662332915838,151056,Seattle,Commercial,10.7,0.060184593411559364,12.663585814189833,0.6991284835538136,166886.76,3.903887661728518,53.935443169410725,0.7625775560569017
1575,0.6449458241375016,234776,Denver,Commercial,9.46,0.38180161886546954,11.238184376298985,0.7033434036888889,167067.49,9.908782959827672,36.099318553818094,0.6232167139293678
2415,0.575861466902692,189997,Denver,Commercial,8.66,0.06539305336108446,16.13235512627723,0.581329694484518,264959.62,8.585642808816424,44.752906604694694,0.6929746564493735
1571,0.7129215824569561,245235,Chicago,Residential,10.49,0.43624548846068484,15.349715583668043,0.7054195444823093,127119.17,4.6921526189475395,43.53368890219065,0.6125696224086499
2035,0.539179148202159,342807,Austin,Mixed-use,10.06,0.292305465677464,15.440014495971123,0.41844768162998747,240859.94,5.584888821681608,43.324241618686806,0.5510568863810095
1761,0.26179742747580886,215702,Austin,Commercial,5.47,0.4310898201801432,20.33703365800269,0.1944836774347531,165142.45,5.679161779967288,19.14635960934311,0.360057542901844
2239,0.7654839706236501,246788,Seattle,Residential,11.78,0.2760335500375741,15.488622160619357,1.0,196116.6,10.0,63.877425128999334,0.8073865799849703
2166,0.8355902261629292,254351,San Francisco,Mixed-use,10.99,0.5130626290782395,13.9000266831585,0.8949004357571986,246985.32,6.792796603713075,43.8837131984122,0.6626351226715836
2518,0.3455601346687242,313632,San Francisco,Commercial,6.0,0.39967885641630574,14.682582022736486,0.4508194521059288,272236.02,5.144264798760361,26.767640836118417,0.4804562382758492
1744,0.5485403942935093,81483,Austin,Industrial,9.03,0.18132291358938624,15.296457663538753,0.5133507119311936,145571.21,6.2933703530978935,44.254968116770236,0.6231111193367229
1865,0.7928731391507796,204497,San Francisco,Residential,11.07,0.23844764969704532,16.847380044634093,0.7073122022931236,157931.53,2.926018125410944,49.340250116083595,0.6982458210384315
1510,1.0,265846,Austin,Residential,14.21,0.21771973673941195,14.865838719472077,1.0,163997.59,5.852653380106701,58.94417451700515,0.8550121053042353
1777,0.7031190561513111,340005,Denver,Commercial,10.23,0.026753189506249813,9.171237298452642,0.512747229236536,147475.59,3.8382118313491884,47.478799995997,0.6966976158921145
2188,0.5907995588156298,213107,Seattle,Commercial,12.36,0.34531232939433626,13.68975563025232,0.5257257088778245,255311.19,2.3046679519395337,55.27567087963059,0.5957653517933953
2378,0.672565533834274,109258,New York,Residential,10.51,0.21487089483856184,15.00447952609036,0.6371079883605438,260775.3,9.97314825014306,47.72869822120321,0.6739948374087928
1538,0.9062314628722277,296478,Seattle,Industrial,11.99,0.15061233878142233,18.912604696954944,1.0,143679.48,5.9460140021236745,63.42091909024224,0.8596550644874311
2434,0.6031053731313196,202347,Austin,Industrial,8.9,0.35871206588660387,12.642313062160841,0.6444766444934505,230055.72,4.456826866799552,33.65825014126394,0.6033058314427386
2677,0.580121199002462,160775,Austin,Mixed-use,8.4,0.23953485412585734,10.094217418138113,0.5328312261392011,268395.6,2.605641459970729,36.4752460758574,0.6013185488053376
2206,0.627588471672695,203174,Seattle,Commercial,10.91,0.2370592558434099,15.193131619682175,0.6644857728829295,208331.94,5.557768071052594,52.49063716749125,0.6800706068158078
2938,0.5570007087611931,236160,Chicago,Industrial,10.9,0.04149005210624487,17.59871076452614,0.5266855248635255,327113.22,5.701646696102804,52.279516656253186,0.7030781891029123
1613,0.7184005473992193,204644,Austin,Mixed-use,9.43,0.11762511728525295,13.819731175792812,0.8254043232926518,191930.03,7.5301033871261644,49.66586518746492,0.7774116824029595
1377,0.9437017687704341,84582,San Francisco,Industrial,13.29,0.01873684858500058,22.149148461112333,0.9673174409781423,142355.45,4.092331585578524,60.63742467091872,0.9123322369572567
1110,0.7484618909674043,317279,San Francisco,Commercial,8.62,0.19743795058733335,21.44249419796892,0.9221061714440337,108604.06,4.932483716546511,31.55240509786468,0.7760672883426802
2748,0.6621469746810568,345615,Austin,Mixed-use,10.3,0.36063826174850805,14.782581856353247,0.6343675419480128,244327.33,4.150816932110482,42.85513179011705,0.6124917120798019
2327,0.6562283096626683,298864,Austin,Mixed-use,9.94,0.34720439636832157,15.56013947049966,0.7787678329486356,246981.58,5.563900052559847,42.40072786656965,0.6720253746321257
1972,0.4655213786955014,164673,Chicago,Mixed-use,7.15,0.12613806522894808,19.10619442262593,0.4745627780650203,211838.3,2.0140120756843514,34.31774309765121,0.6108698851344289
2139,0.8324664665720738,234888,San Francisco,Industrial,11.66,0.1895290726096131,14.73049581860961,0.7627421014828406,229744.91,4.391598250751193,55.2016919626877,0.7458852115492911
1437,0.6883244204480796,249510,Austin,Commercial,8.72,0.12783366024590845,12.587734448239447,0.9484818719964816,116511.1,7.259432425922739,39.001345147401594,0.8154592847002293
3222,0.6729280129614061,294909,Austin,Mixed-use,12.39,0.1650632337798224,17.666795718705785,0.8038988953977402,373638.86,3.5491106873490903,51.10889642754977,0.7794342646471671
2064,1.0,300125,Chicago,Residential,11.17,0.33224457260126844,16.39323852730589,1.0,193034.08,7.999011791599369,48.61156468490602,0.7788021709594927
2054,0.7448129362548529,194936,Chicago,Commercial,11.16,0.5594104261726683,12.577965563952564,0.8214125712358925,225460.66,7.746723463256533,39.415568367057794,0.6164008580252898
2362,0.5872313424857223,256149,Seattle,Residential,8.62,0.21490945720952487,15.837492510749277,0.47902947265542306,260746.56,7.914046847677717,39.154591785203586,0.5918480061783593
2240,0.6360463605691684,284296,Chicago,Residential,8.89,0.40673186606089173,14.519818444175165,0.5313652093040595,237489.73,5.990953718983129,30.7754000532314,0.5387533372972672
2111,0.8722668563795132,359186,New York,Mixed-use,11.66,0.17149252072240892,13.8447129259729,0.9836758850622678,202222.53,5.811199604911597,56.76620014086467,0.8414733457359436
1604,0.7169905615806647,302837,San Francisco,Mixed-use,9.75,0.2869873709506759,12.642481114998475,0.7174702994556768,167353.93,6.639218590382658,51.34981218582379,0.6696931714020005
2235,0.48425830325239494,309179,Seattle,Industrial,7.78,0.6097063619768305,15.364209334867645,0.4686765477322735,182393.76,8.640533720065847,23.076013894610416,0.4213880743021772
2941,0.8378843401862804,256286,New York,Industrial,12.61,0.13408080519238394,14.20242789933154,0.8090905706902147,324909.42,8.458554219720133,54.0428601052878,0.7961039061991323
2672,0.5997783871691509,355784,Austin,Industrial,10.59,0.021521042438623555,15.854119730276187,0.6149851307160622,224404.03,2.6755294560378142,58.24212979965085,0.7432856353109755
2796,0.9809946664326318,280732,Austin,Commercial,14.13,0.316735533619219,17.459512866194927,0.9555697252775025,268052.62,4.251390571860822,73.15029371556771,0.7968336766633134
1744,0.8620072098571973,185418,Seattle,Industrial,11.59,0.2230422896417759,15.694699108292692,0.6587931321700546,146748.45,3.892120753621339,47.26125081897111,0.6902003370113116
1505,0.6329017156511872,355252,Chicago,Residential,8.61,0.5042615586728557,15.746053798128978,0.7744892423340174,170791.88,7.453545956572373,32.50710599274219,0.5941910734644646
1937,0.8921524542602669,302342,Austin,Industrial,12.74,0.538573739069376,13.37646879549757,0.8810964180763883,197597.43,4.641429506071027,55.36230792725868,0.664409071602805
2027,0.7101783265791104,216771,Denver,Mixed-use,10.2,0.11848572290214796,18.523068043544605,0.8933311895429132,218182.64,5.59321865426654,47.329002103850435,0.8119381866563061
2547,0.8279160512683329,214038,Seattle,Industrial,10.17,0.1968708359904082,12.4544120370637,0.6516964236509066,273301.47,9.415897099112211,38.15452674366627,0.6836302350641994
1153,0.7727099225941712,272243,New York,Commercial,8.95,0.6863347615028859,10.164023994575615,0.5960979903344703,131054.88,8.241761964593547,24.15874631966431,0.45340529153263376
2764,0.573046501751369,284738,Seattle,Commercial,10.22,0.1445841090570447,11.78704955818774,0.545505148199645,235776.87,8.752397884909891,41.869351792465345,0.6625684156570402
1920,0.6034675251523807,264796,San Francisco,Residential,9.81,0.056929127538524145,18.102791734298616,0.7012202570063438,204267.12,4.566091921560086,42.71089693811894,0.755816451787128
1786,0.8544941226371742,273348,Chicago,Commercial,11.78,0.1601518837077127,16.376693460594822,0.7325274004844299,183967.58,0.4571616828702805,56.13121855213295,0.7467502067106869
1493,0.6497837001840189,377496,Chicago,Industrial,7.92,0.19594651978059027,18.935827868796167,0.5239358946514778,121285.18,5.208950596771914,41.16971881055886,0.6103957499483551
1172,0.6394527305137004,330365,Seattle,Mixed-use,10.27,0.5321414963812348,11.030845424500093,0.676647964384741,103202.71,3.120102312942389,33.91986439422138,0.5605025872014026
2411,0.556731613097597,264297,Austin,Commercial,9.01,0.3762317506472548,21.96065466080244,0.5254442464357252,218684.6,2.111901140741507,33.595812017451884,0.5497849983153882
2036,0.7635398598390191,320598,Austin,Residential,11.57,0.3100097064950298,14.14894744427894,0.8179478509485436,168788.99,8.257345653946537,46.10000269156173,0.7188752577814056
1355,1.0,172560,Denver,Industrial,12.06,0.23951596688297525,9.718969594675826,0.9705050196752599,127625.81,4.216302574544573,56.95175040513793,0.812995621116914
1352,0.539870062861859,279844,Denver,Residential,6.24,0.1601592736435003,21.587349500926955,0.5783837911423574,109631.11,4.38687520042941,23.887193717421322,0.6296898069995429
1832,0.7036329185009137,385697,Chicago,Commercial,10.22,0.08355979673198739,11.069693215381989,0.8402462423955872,187097.29,5.268472373367535,44.37520114797725,0.8048745782654401
2834,0.9118330833123143,233646,Denver,Commercial,15.54,0.4024211706264605,13.80631285944836,0.7900784041367146,250695.75,9.292988958077682,61.666268613862655,0.7104628934041017
1870,0.6880537913131427,186427,New York,Residential,10.05,0.012272302072955264,14.382743278681001,0.8065324926947554,171067.83,5.676771478583678,56.803133004023046,0.8182040762487202
1248,0.76785576943746,201093,Denver,Industrial,8.44,0.1866117833397217,16.332249427500987,0.5974410225701279,145290.74,7.90317917245918,49.41557520961092,0.6487316956921625
1877,0.540640970777968,168277,New York,Commercial,8.61,0.2911985910775454,12.626089572199907,0.6015746281616295,187911.49,5.369308185386961,37.64689501359171,0.6102504148336336
1863,0.7642460645811473,191142,Denver,Mixed-use,11.51,0.46109700741174464,18.117939686327333,0.9061729815174514,169086.92,2.839076237272941,55.75603646658834,0.6931303896422827
651,0.6719283602493177,222211,Chicago,Commercial,8.14,0.1029472872384575,17.26090850853223,0.6195215578840447,67663.94,3.6203278836802113,35.80649839147691,0.688029708258235
1972,0.8478594993519795,144582,Chicago,Industrial,12.17,0.6925495853872028,15.057200459341399,0.912315010771149,173667.84,5.992426867263273,46.99452264367396,0.6096061701535785
1884,0.8781079077347126,251171,New York,Commercial,12.27,0.11753155709881125,18.97298830338449,0.8293985920397584,156326.46,6.2152711230060484,62.25573484915516,0.8074468139763789
2348,1.0,317670,Seattle,Residential,13.58,0.4439189480675059,14.796429837485785,1.0,189803.52,7.085419862490752,55.2627838381356,0.7582324207729977
2924,0.7869449759820363,181918,Chicago,Commercial,12.3,0.231224684254668,14.173062439473878,0.5610950403510815,345210.84,7.086249631400005,56.07824952523105,0.6549481424385654
2563,0.748869447487325,363946,Seattle,Commercial,12.19,0.2515096622183431,20.994308299976495,0.7650851138960665,279327.1,7.800325466888962,54.505384259086256,0.7273301806710893
1865,0.7291576452366003,288309,Austin,Industrial,10.51,0.5225892590474959,15.887208126869663,0.7686967416209467,208876.13,4.461695990893205,44.28690767928404,0.6035429930293803
1446,0.6470250560783967,327293,New York,Residential,8.39,0.3244551983903932,12.043045851621994,0.7814932511857077,172416.28,9.654437451440634,35.77121035568521,0.6667152211181259
3286,0.7507725765192537,200662,Chicago,Industrial,12.98,0.10230910340230569,12.449192159409579,0.8432981306472351,385333.28,9.837515047433287,59.21679025897503,0.8261956108979719
2029,0.6556897884791455,314089,San Francisco,Commercial,9.5,0.479773059690034,15.056874421958256,0.639566183239395,222127.88,4.958928657032898,36.400085502083385,0.5589172494197444
2006,0.725269146440442,168104,Austin,Mixed-use,11.37,0.42206186620568714,7.806005172412902,0.7520756262353062,216165.52,4.412161435365991,53.982480613941775,0.6457055040118477
1987,0.8976396303411939,316768,Seattle,Commercial,14.23,0.22988674579609852,13.101031604354734,0.7530279878505646,185732.84,2.430380695886676,69.29654258490913,0.7515564968217865
2099,0.5490186152080538,262887,Chicago,Industrial,9.43,0.11751610138436226,14.698818034599356,0.7134261090120707,176653.29,6.3417782543136765,47.1089077870375,0.7326640030510834
1927,0.8709817841693568,291493,New York,Mixed-use,11.54,0.2578907068688469,14.49840743904685,0.9400977240015639,198382.53,6.904874077381886,63.822192162397904,0.7882828068530867
1713,0.8975672601009798,161830,Denver,Industrial,12.16,0.19376642197902988,11.227670256770066,0.7114771831799037,176524.88,4.841346376225578,51.26992172937803,0.7286843044803496
